Timestamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,yaw_deg,pitch_deg,roll_deg,vel_x,vel_y,vel_z,pos_x,pos_y,pos_z,cumulative_displacement
0.108071,-1.93,-3.39,-0.02,-0.07,0.07,-0.1,-1956.45,-2277.75,1378.15,-1.5453460522488744,0.9808663234223655,-0.6324239748381757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.108933,1.78,0.18,-0.05,-0.01,0.05,-0.03,-3022.35,-2791.2,1559.2,-2.0129651587393003,0.10562289721679131,-0.8313674904427499,0.17768669208460572,-0.063647205072829,-0.03197318495517113,0.009677972214426176,-0.003466640495099241,-0.0017414674783608284,0.01042657429281811
0.106946,0.41,4.87,0.51,0.09,-0.11,0.06,-3204.0,-2873.85,1571.65,-0.24059968720463232,-0.6409000551243857,-0.4494147654369757,0.2097548548956648,0.378979687841498,-0.006774731097199366,0.030395634056102183,0.013395133355989797,-0.003813434793429236,0.037218998187382404
0.106211,0.08,0.53,-0.61,0.32,-0.27,0.08,-3211.95,-2860.65,1587.85,0.5137309779586384,-1.9934155229960935,0.04871834054168859,0.20662413088079618,0.3585641790476955,-0.09953068601597209,0.05250764828525403,0.05256276917907386,-0.009458837121932762,0.08255017329558609
0.107765,-0.02,0.63,0.67,0.0,-0.04,0.03,-3211.8,-2860.05,1587.4,-0.12301854780947137,-1.180197615522794,0.2493213018597058,0.1885215214163704,0.3478036948602964,-0.055688517411263266,0.0737990838951561,0.09062363614492124,-0.01782243585060077,0.12695630584748385
0.108593,-0.76,-1.2,0.3,0.02,-0.13,0.08,-3213.6,-2862.0,1585.45,-1.1380723302021196,-1.457081209004966,0.7746620404154736,0.09344394689947393,0.13704211124048285,-0.04967086323867752,0.08910882194556735,0.11694906645587219,-0.023543081462060283,0.15794246641056195
0.107584,-0.94,-2.47,-1.95,-0.06,0.05,-0.13,-3244.05,-2879.1,1584.4,-2.6672042696922666,-0.803908181435267,-0.011503154950092317,-0.019699112283915188,-0.21789514181422834,-0.27276189074397195,0.09307570408920748,0.11259982023524925,-0.040887384164294965,0.1762584958071282
0.108348,-5.06,-5.6,3.97,0.05,0.06,-0.13,-3284.1,-2902.65,1574.05,-3.296772798167276,0.33207621307729107,-0.8277178098835635,-0.590043529682781,-0.8713155259252934,0.1712432611156529,0.06004350620330369,0.053592921521128406,-0.04638705440577951,0.2441052832461595
0.107405,-1.46,-10.14,7.34,0.17,0.0,-0.09,-3302.25,-2911.8,1560.25,-3.4698454280707622,0.48027643391930674,-1.387583766228891,-0.7819875369500603,-1.986323041559145,1.0023483635169599,-0.01363799215254647,-0.09986941364920465,0.016637749816053378,0.4256315278035104
0.107518,-3.85,4.56,-4.24,0.03,0.04,0.01,-3310.05,-2917.8,1551.4,-2.4695353955895976,1.6535783487947155,-1.3239120480972724,-1.2161242191410375,-1.5856214363933154,0.5138112390877372,-0.1210544820482478,-0.291893576839451,0.09814497389247928,0.660269566337488
0.108674,-0.13,1.0,0.38,-0.11,-0.04,-0.01,-3311.7,-2917.65,1550.95,-2.2619809229263224,2.2693330883849074,-1.3485023535045166,-1.2442629789091715,-1.5551169565556344,0.5268364085821795,-0.25474454122870205,-0.4625518788971181,0.15469064512391953,0.8843113055734916
0.108644,-0.03,-1.99,0.54,-0.08,-0.03,0.03,-3314.1,-2920.2,1550.65,-3.9943732576652153,2.163267969430663,-1.2020593163001079,-1.2669329794212132,-1.8473805129473564,0.5784286101134373,-0.39115772807712523,-0.6473823464354596,0.21473085146950283,1.1217469508641786
0.108109,-0.25,-4.02,-0.2,-0.09,-0.05,-0.05,-3316.05,-2921.4,1545.1,-5.792949634981861,1.9295958309121592,-1.5322267564827472,-1.322772396069778,-2.361986152152633,0.5822021078885486,-0.531142957296603,-0.874917556834107,0.2774681646157412,1.3961628885055548
0.107829,-1.95,-1.43,1.42,-0.07,0.07,-0.16,-3319.05,-2925.6,1537.75,-7.138532403678074,3.118691894522057,-2.602435753577558,-1.5490384851170111,-2.5674858888050354,0.7472917927854981,-0.6859752050503481,-1.1406875771863192,0.34914716352363206,1.7119865854425165
0.107846,3.84,17.87,-17.6,0.0,0.01,-0.02,-3325.35,-2927.25,1520.35,-5.940084169063013,2.9525853238807085,-2.669298486467647,-1.1830469269704327,-0.9435452931326955,-1.3775487284238543,-0.8332974467263394,-1.3300129116099475,0.31516181878320493,1.9542734583931234
0.108387,-0.98,1.52,0.4,0.01,-0.02,0.01,-3333.45,-2925.45,1510.45,-5.147994798399169,3.8437805312816753,-2.551002876853034,-1.2996933697912152,-0.8516205193874264,-1.3619977798715024,-0.9678458329988917,-1.4272992300707568,0.1666962050859005,2.177006335307878
0.108704,0.14,0.5,0.23,-0.01,-0.03,0.04,-3334.5,-2921.55,1504.6,-6.43553927287845,3.685562737864188,-2.3673164089221967,-1.300762827728712,-0.8768077368198369,-1.3624350956306555,-1.1091858282464948,-1.521242762652134,0.01861782943660722,2.4022386307394923
0.109585,0.23,0.34,0.23,0.01,-0.06,0.05,-3335.25,-2918.85,1505.65,-7.571177348727318,3.0669933638291376,-2.085115247130573,-1.292351181080783,-0.9199410631001027,-1.3605939872367745,-1.2512690275741891,-1.6196911212717473,-0.13058374158640645,2.6305822832499675
