Timestamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,yaw_deg,pitch_deg,roll_deg,vel_x,vel_y,vel_z,pos_x,pos_y,pos_z,cumulative_displacement
0.108071,-1.93,-3.39,-0.02,-0.07,0.07,-0.1,-1956.45,-2277.75,1378.15,-1.67404038715778,0.42430206877187976,-0.6253941880075591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.108933,1.78,0.18,-0.05,-0.01,0.05,-0.03,-3022.35,-2791.2,1559.2,-2.98581778520797,0.728010541868753,-0.8343352285509483,-0.0008315857246417056,-0.05982604929634646,0.003120550223309453,-4.529356387119746e-05,-0.0032585155139994546,0.00016996544873788434,0.0032632595844750006
0.106946,0.41,4.87,0.51,0.09,-0.11,0.06,-3204.0,-2873.85,1571.65,-1.206974564107369,0.06815814675051761,-0.4265260475775366,0.002452563092475689,0.3828199720707506,-0.006205718907495759,8.66785227901866e-05,0.01727145403251571,-0.00016497322504949446,0.0237963852629414
0.106211,0.08,0.53,-0.61,0.32,-0.27,0.08,-3211.95,-2860.65,1587.85,-0.48329202465961163,-1.567066858314828,0.0829088961006363,0.002478400207423922,0.361578542904333,-0.006026609299834817,0.00026186127152281883,0.0395316553370093,-0.0006496039056143939,0.04606255058184121
0.107765,-0.02,0.63,0.67,0.0,-0.04,0.03,-3211.8,-2860.05,1587.4,-1.7241255697189917,-1.8097462866987735,0.3066949594134988,0.002525819249933778,0.35080702115031526,-0.005702537105516721,0.00026963985491107624,0.038385115155174586,-0.0006319957311863543,0.047209252348966294
0.108593,-0.76,-1.2,0.3,0.02,-0.13,0.08,-3213.6,-2862.0,1585.45,-2.8644135308141863,-2.596149850603428,0.8758932217804464,0.005251305713132331,0.141501595273456,0.004760200136982879,0.00042227066555711895,0.026730634791653295,-5.116559921199777e-05,0.05887919546580586
0.107584,-0.94,-2.47,-1.95,-0.06,0.05,-0.13,-3244.05,-2879.1,1584.4,-4.43062391331722,-2.3361542859868756,0.11208096596032642,0.0048386566747538546,-0.20173985730804275,0.03133352518210808,0.0005427592567691737,-0.0032403365913644937,0.0019415536723645412,0.08891658172422715
0.108348,-5.06,-5.6,3.97,0.05,0.06,-0.13,-3284.1,-2902.65,1574.05,-5.326756304590344,-2.029614387309896,-0.6731619531110219,-0.005439059698591583,-0.8845472299845295,0.09496419030552242,-3.2526233413385035e-05,-0.0588485166669878,0.0068420524388268945,0.14474323783829385
0.107405,-1.46,-10.14,7.34,0.17,0.0,-0.09,-3302.25,-2911.8,1560.25,-5.487468526255783,-2.0776497121926734,-1.1809730278956367,-0.03343798368646861,-2.046358842396347,0.20653580331303026,-0.002087794422386195,-0.157396983352034,0.016191303407300326,0.24375552448481952
0.107518,-3.85,4.56,-4.24,0.03,0.04,0.01,-3310.05,-2917.8,1551.4,-4.07609371597074,-1.8304318572023208,-1.1846200073970727,-0.024011312897674705,-1.6357136435074466,0.1772799059919993,-0.0030884167350669605,-0.19794453476970206,0.020633548716529084,0.2845579596372517
0.108674,-0.13,1.0,0.38,-0.11,-0.04,-0.01,-3311.7,-2917.65,1550.95,-3.5163974572909336,-2.0859055572186262,-1.270057607238143,-0.02329668816479473,-1.6064355528506902,0.17548143183140855,-0.002570574853731402,-0.1761686608825121,0.019167992813310514,0.30638923760878434
0.108644,-0.03,-1.99,0.54,-0.08,-0.03,0.03,-3314.1,-2920.2,1550.65,-5.264434795782151,-2.2542106893764635,-1.0243858579072733,-0.029623855780558397,-1.9006346214300212,0.20257438319220566,-0.0028747497881994725,-0.19051106600727682,0.020536747983712772,0.3208000182215804
0.108109,-0.25,-4.02,-0.2,-0.09,-0.05,-0.05,-3316.05,-2921.4,1545.1,-7.043735808807346,-2.589754487073993,-1.2506019055123598,-0.04359162469210136,-2.410093270660471,0.26548118505799384,-0.0039576261892093866,-0.2330142408430055,0.02530050971398041,0.36358302791280184
0.107829,-1.95,-1.43,1.42,-0.07,0.07,-0.16,-3319.05,-2925.6,1537.75,-8.658526321129875,-2.2891349038647397,-2.2331039441780436,-0.05396304875997139,-2.640120020734163,0.3005167960637896,-0.005259611441831776,-0.272279724498896,0.030515498153190396,0.40321470055918585
0.107846,3.84,17.87,-17.6,0.0,0.01,-0.02,-3325.35,-2927.25,1520.35,-7.43085203609326,-2.2520786077930595,-2.4133469719093656,0.03260571169610185,-0.8091850571727108,0.06163827885490156,-0.001151651686495037,-0.18599687771597237,0.019528488104840584,0.4902912150284702
0.108387,-0.98,1.52,0.4,0.01,-0.02,0.01,-3333.45,-2925.45,1510.45,-6.1388633070152805,-2.374008321492234,-2.3853498328230223,0.03652799772616975,-0.7241398912006148,0.052489450781870596,0.003746597681575876,-0.08309624558966981,0.006184981116070411,0.594168941792314
0.108704,0.14,0.5,0.23,-0.01,-0.03,0.04,-3334.5,-2921.55,1504.6,-7.451670895815529,-2.5237840682566475,-2.064668093574064,0.03549216166752546,-0.7489094220087493,0.05572880116287162,0.003914439703366123,-0.08006317627155536,0.0058818784297006285,0.5972217358684434
0.109585,0.23,0.34,0.23,0.01,-0.06,0.05,-3335.25,-2918.85,1505.65,-8.652276766131237,-2.8446265254266967,-1.6463591669877617,0.033959304472877316,-0.7911345829799116,0.0621502959423411,0.003805419458498019,-0.0843828611433412,0.006458890428137368,0.6015811516150391
0.108864,0.14,-0.0,0.31,-0.01,-0.03,0.02,-3335.7,-2922.75,1504.9,-9.957599916837168,-2.9988473846356825,-1.4318462946384074,0.03128471618401014,-0.86936575009211,0.07587350282217523,0.0035513625323956976,-0.09038435412977629,0.007512911414350153,0.6076797927118169
0.107018,0.11,-0.16,0.3,-0.0,-0.02,0.01,-3335.55,-2922.9,1504.45,-11.172767888736399,-3.096195306648909,-1.285889747993581,0.028191213858972976,-0.9627607051014119,0.09430220185427937,0.0031824975406699835,-0.09803525449095017,0.00910593178153241,0.6155034780076982
0.108049,0.2,-0.04,0.54,0.43,0.02,0.12,-3335.1,-2921.4,1506.25,-9.770967479414875,-2.8277454341984654,-0.5123597671036297,0.0267614958123066,-1.044742063384349,0.10840450937981011,0.0029687926636360437,-0.10845433331605898,0.010951128721066069,0.6260868434971805
