Timestamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z
0.048209,0.08,-0.3,0.17,0.0,0.0,0.0,28.2,63.6,115.65
0.106823,0.13,-0.26,0.21,0.0,0.0,-0.0,27.0,61.5,116.55
0.115255,0.14,-0.24,0.11,0.01,-0.01,0.0,28.05,63.3,117.0
0.098873,0.16,-0.26,0.06,0.0,-0.01,-0.0,26.4,63.15,117.15
0.108224,0.08,-0.2,0.13,0.0,0.0,-0.0,26.55,62.55,116.25
0.10695,0.09,-0.3,0.18,0.01,-0.0,0.0,27.0,61.5,117.3
0.108039,0.16,-0.29,0.07,0.01,0.0,0.0,27.3,62.25,116.25
0.109932,0.13,-0.29,0.13,0.0,0.0,0.0,27.75,61.5,116.25
0.108333,0.11,-0.23,0.14,0.01,0.0,-0.0,27.3,61.8,116.55
0.112774,0.14,-0.28,0.18,0.01,-0.01,0.0,26.55,62.55,116.55
0.103537,0.17,-0.27,0.14,0.01,0.0,-0.0,27.45,62.7,115.95
0.10871,0.15,-0.21,0.13,0.01,-0.0,-0.0,27.45,62.7,115.35
0.107057,0.17,-0.26,0.11,0.01,0.0,-0.0,28.5,63.3,115.8
0.108197,0.12,-0.32,0.12,0.0,0.0,0.0,27.3,62.55,116.55
0.110192,-1.28,0.23,-0.05,0.01,0.0,0.01,27.15,63.6,114.9
0.106808,0.31,-0.23,0.24,0.01,-0.01,-0.0,27.45,63.15,113.4
0.107209,2.49,0.87,-0.07,0.06,-0.01,-0.27,25.2,61.2,116.7
0.107301,0.92,0.04,0.1,-0.02,0.01,0.05,7.2,45.9,105.75
0.107266,0.03,-0.68,0.31,-0.01,-0.0,0.0,-12.75,36.0,96.0
0.10915,0.06,-0.23,-0.31,0.01,-0.0,-0.12,-22.65,32.85,95.1
0.107727,-0.88,-0.07,0.06,0.02,0.0,-0.01,-29.7,31.2,90.6
0.109151,2.03,-1.19,0.12,0.0,-0.03,0.18,-33.0,28.05,88.95
0.107975,-0.46,-0.89,-0.02,0.01,0.01,-0.0,-37.65,26.7,85.8
0.109773,-0.11,0.53,1.38,0.03,-0.02,-0.0,-40.95,26.7,84.3
0.107372,-0.68,-0.1,0.28,-0.01,-0.01,-0.07,-40.95,23.55,82.95
