Timestamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z
0.054282,-0.64,0.0,0.0,0.0,0.0,0.0,-229.8,-188.25,30.45
0.111435,-0.72,0.0,0.0,0.0,0.0,0.0,-229.8,-190.2,30.9
0.110332,-0.68,0.0,0.0,0.0,0.0,0.0,-230.4,-189.6,30.3
0.107574,-0.63,0.0,0.0,0.0,0.0,0.0,-229.8,-190.2,30.15
0.120845,-0.63,-0.36,0.0,0.0,0.0,0.0,-230.55,-189.0,30.45
0.0985,-0.69,0.0,0.0,0.0,0.0,0.0,-229.2,-189.6,30.3
0.109904,-0.62,0.0,0.0,0.0,0.0,0.0,-230.4,-190.35,30.6
0.108337,-0.6,0.0,0.0,0.0,0.0,0.0,-229.95,-190.05,29.55
0.107127,-0.7,0.0,0.0,0.0,0.0,0.0,-229.95,-190.05,31.8
0.105805,-0.71,0.0,0.0,0.0,0.0,0.0,-230.55,-189.45,30.15
0.107188,-0.67,-0.35,0.0,0.0,0.0,0.0,-229.95,-191.85,31.05
0.107516,-0.63,0.0,0.0,0.0,0.0,0.0,-230.4,-191.1,30.6
0.1084,-0.63,0.0,0.0,0.0,0.0,0.0,-229.2,-190.05,30.6
0.106007,-0.67,0.0,0.0,0.0,0.0,0.0,-231.75,-190.65,30.9
0.10684,-0.68,0.0,0.0,0.0,0.0,0.0,-229.5,-190.65,30.45
0.107214,-0.65,-0.35,0.0,0.0,0.0,0.0,-230.55,-190.2,30.45
0.106683,-0.68,0.0,0.0,0.0,0.0,0.0,-229.95,-190.05,30.3
0.10686,-0.66,0.0,0.0,0.0,0.0,0.0,-229.95,-190.05,29.55
0.108008,-0.65,0.0,0.0,0.0,0.0,0.0,-229.95,-190.05,31.05
0.107765,-0.62,0.0,0.0,0.0,0.0,0.0,-229.95,-189.6,30.6
0.105905,-0.65,0.0,0.0,0.0,0.0,0.0,-229.95,-190.35,31.05
0.108509,-0.66,0.0,0.0,0.0,0.0,0.0,-229.8,-189.0,29.7
0.106692,-0.67,0.0,0.0,0.0,0.0,0.0,-228.3,-190.2,30.15
0.106545,-0.66,0.0,0.0,0.0,0.0,0.0,-231.15,-189.6,31.35
0.106962,-0.7,0.0,0.0,0.0,0.0,0.0,-229.5,-190.2,31.2
