Timestamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z
0.023463,-0.6,0.0,0.0,0.0,0.0,0.0,-230.7,-213.9,29.25
0.108459,-0.76,0.0,0.0,0.0,0.0,0.0,-231.45,-214.65,29.25
0.108606,-0.73,0.0,0.0,0.0,0.0,0.0,-231.9,-215.4,29.55
0.106398,-0.62,0.0,0.0,0.0,0.0,0.0,-231.45,-215.7,29.55
0.108777,-0.48,0.0,0.0,0.0,0.0,0.0,-231.0,-215.25,29.4
0.106178,-0.52,0.0,0.0,0.0,0.0,0.0,-231.9,-214.95,30.3
0.107949,-0.6,0.0,0.0,0.0,0.0,0.0,-231.3,-213.3,30.45
0.108291,-0.45,0.0,0.0,0.0,0.0,0.0,-231.9,-215.4,30.3
0.107642,-0.48,0.0,0.0,0.0,0.0,0.0,-230.7,-215.7,29.25
0.107853,-0.57,0.0,0.0,0.0,0.0,0.0,-231.15,-213.9,28.8
0.10882,-0.62,0.0,0.0,0.0,0.0,0.0,-231.45,-214.95,29.55
0.108475,-0.65,0.0,0.0,0.0,0.0,0.0,-231.9,-212.25,30.6
0.107148,-0.52,0.0,0.0,0.0,0.0,0.0,-231.0,-214.35,30.45
0.108936,-0.54,0.0,0.0,0.0,0.0,0.0,-231.3,-215.25,30.45
0.106932,-0.52,0.0,0.0,0.0,0.0,0.0,-230.7,-214.2,28.8
0.10679,-0.52,0.0,0.0,0.0,0.0,0.0,-232.5,-216.0,29.4
0.107447,-0.5,0.0,0.0,0.0,0.0,0.0,-230.4,-214.95,30.3
0.108358,-0.51,0.0,0.0,0.0,0.0,0.0,-231.45,-214.65,29.55
0.107599,-0.49,0.0,0.0,0.0,0.0,0.0,-231.75,-215.25,28.65
0.107125,-0.51,0.0,0.0,0.0,0.0,0.0,-231.9,-215.4,29.55
0.106854,-0.53,0.0,0.0,0.0,0.0,0.0,-231.75,-212.85,28.95
0.107378,-0.44,0.0,0.0,0.0,0.0,0.0,-230.55,-216.0,29.7
0.108176,-0.6,0.0,0.0,0.0,0.0,0.0,-231.3,-216.0,28.95
0.107892,-0.6,0.0,0.0,0.0,0.0,0.0,-231.75,-215.25,29.4
0.107028,-0.57,0.0,0.0,0.0,0.0,0.0,-232.05,-214.8,29.7
