timestamp,force_Array
1759956536.1505334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956536.350889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956536.5510588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956536.7511926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956536.951331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956537.151465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956537.3516667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956537.5518665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956537.7520337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956537.9521563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956538.1523154,1.1,1.5,0.6,0.9,0.1,0.0,0.0,0.0,0.0,0.0
1759956538.3525858,1.1,1.5,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0
1759956538.5527205,1.1,1.5,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0
1759956538.752852,1.1,1.5,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0
1759956538.952991,1.1,1.5,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0
1759956539.15313,1.1,1.5,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0
1759956539.3532846,1.1,1.5,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0
1759956539.553424,1.1,1.5,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0
1759956539.7535775,1.1,1.5,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0
1759956539.9537148,1.1,1.5,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0
1759956540.1538706,1.1,1.5,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0
1759956540.354087,1.1,1.5,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0
1759956540.554224,1.1,1.5,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0
1759956540.7543783,1.1,1.5,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0
1759956540.9545124,1.1,1.5,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0
1759956541.1546645,1.1,1.5,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0
1759956541.354887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956541.5550463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956541.7552047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956541.9553702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956542.1555686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956542.3557312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956542.5559266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956542.7560978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956542.9563024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956543.156476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956543.3566644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956543.556838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956543.7570207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956543.9571912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956544.1573892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956544.3575752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956544.5578046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956544.758353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956544.9585397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956545.1586971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956545.3588572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956545.5590105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956545.7591584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956545.9593146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956546.1594567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956546.3596125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956546.5597665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956546.7599227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956546.96007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956547.160226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956547.3603761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956547.5605297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956547.7606845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956547.9608362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956548.1609912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956548.3611467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956548.5616627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956548.7619715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956548.962188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956549.1625261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956549.3626916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956549.5628974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956549.763107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956549.9632668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956550.1634288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956550.3635767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956550.5637174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956550.7638767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956557.144533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956557.3453388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956557.5459468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956557.7461343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956557.9462914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956558.146441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956558.3465984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956558.546761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956558.7469146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956558.947111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956559.1472523,0.8,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956559.347404,0.8,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956559.547547,0.8,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956559.7476943,0.8,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956559.9478507,0.8,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956560.1479897,0.8,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956560.348156,0.8,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956560.5482953,0.8,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956560.7484348,0.8,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956560.948579,0.8,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956561.1487265,0.8,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956561.3488774,0.8,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956561.5490174,0.8,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956561.7491562,0.8,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956561.9493008,0.8,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956562.1494594,0.8,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956562.3497858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956562.549941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956562.7501185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956562.9503274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956563.1504948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956563.3506649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956563.5508573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956563.7510092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956563.9511664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956564.1513212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956564.351472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956564.5516236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956564.751793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956564.9519491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956565.1521094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956565.35227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956565.5524218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956565.7525744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956565.9527292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956566.1528833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956566.3530366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956566.5532138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956566.7562263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956566.9563792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956567.156538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956567.3567593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956567.5576003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956567.7578213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956567.958077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956568.1582675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956568.3584332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956568.5586069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956568.7587574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956568.9589047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759956569.1590352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
